Id,Category
27312,6
27313,4
27314,2
27315,1
27316,4
27317,4
27318,5
27319,0
27320,9
27321,0
27322,6
27323,0
27324,6
27325,4
27326,9
27327,6
27328,4
27329,8
27330,8
27331,1
27332,1
27333,6
27334,1
27335,5
27336,0
27337,1
27338,6
27339,8
27340,2
27341,2
27342,8
27343,4
27344,8
27345,2
27346,1
27347,1
27348,3
27349,2
27350,4
27351,9
27352,2
27353,9
27354,5
27355,1
27356,3
27357,6
27358,9
27359,8
27360,1
27361,9
27362,1
27363,2
27364,1
27365,7
27366,7
27367,5
27368,0
27369,0
27370,5
27371,1
27372,9
27373,0
27374,5
27375,0
27376,2
27377,2
27378,7
27379,8
27380,8
27381,1
27382,1
27383,5
27384,3
27385,5
27386,0
27387,5
27388,4
27389,6
27390,4
27391,2
27392,5
27393,3
27394,2
27395,9
27396,4
27397,4
27398,8
27399,0
27400,9
27401,1
27402,9
27403,7
27404,1
27405,1
27406,3
27407,2
27408,7
27409,7
27410,0
27411,9
27412,8
27413,2
27414,4
27415,9
27416,1
27417,7
27418,5
27419,6
27420,4
27421,0
27422,3
27423,8
27424,1
27425,4
27426,2
27427,9
27428,7
27429,1
27430,7
27431,0
27432,6
27433,9
27434,6
27435,7
27436,1
27437,9
27438,0
27439,9
27440,9
27441,6
27442,6
27443,0
27444,2
27445,5
27446,3
27447,6
27448,1
27449,8
27450,6
27451,9
27452,2
27453,1
27454,7
27455,6
27456,3
27457,6
27458,8
27459,5
27460,9
27461,0
27462,7
27463,9
27464,2
27465,1
27466,5
27467,0
27468,7
27469,9
27470,1
27471,7
27472,1
27473,0
27474,2
27475,6
27476,4
27477,6
27478,4
27479,8
27480,2
27481,4
27482,5
27483,2
27484,9
27485,8
27486,2
27487,7
27488,4
27489,4
27490,9
27491,4
27492,4
27493,6
27494,8
27495,2
27496,6
27497,3
27498,6
27499,7
27500,7
27501,9
27502,7
27503,4
27504,4
27505,6
27506,9
27507,4
27508,8
27509,8
27510,6
27511,0
27512,1
27513,2
27514,3
27515,2
27516,6
27517,3
27518,4
27519,5
27520,7
27521,5
27522,9
27523,8
27524,7
27525,6
27526,8
27527,8
27528,8
27529,9
27530,3
27531,0
27532,6
27533,5
27534,1
27535,8
27536,0
27537,0
27538,7
27539,7
27540,9
27541,5
27542,5
27543,4
27544,7
27545,0
27546,1
27547,3
27548,0
27549,5
27550,5
27551,4
27552,9
27553,4
27554,8
27555,3
27556,8
27557,0
27558,2
27559,2
27560,8
27561,8
27562,5
27563,8
27564,1
27565,7
27566,0
27567,7
27568,5
27569,2
27570,9
27571,9
27572,9
27573,9
27574,8
27575,4
27576,7
27577,8
27578,5
27579,9
27580,4
27581,9
27582,9
27583,0
27584,0
27585,0
27586,3
27587,6
27588,2
27589,8
27590,9
27591,9
27592,9
27593,5
27594,3
27595,1
27596,7
27597,8
27598,0
27599,1
27600,9
27601,4
27602,7
27603,7
27604,8
27605,1
27606,0
27607,7
27608,9
27609,9
27610,2
27611,9
27612,9
27613,4
27614,3
27615,2
27616,8
27617,2
27618,8
27619,4
27620,0
27621,3
27622,8
27623,8
27624,6
27625,7
27626,1
27627,9
27628,8
27629,5
27630,3
27631,8
27632,4
27633,2
27634,9
27635,6
27636,9
27637,0
27638,2
27639,3
27640,0
27641,2
27642,9
27643,0
27644,1
27645,6
27646,2
27647,8
27648,2
27649,1
27650,9
27651,9
27652,4
27653,3
27654,0
27655,9
27656,3
27657,0
27658,7
27659,7
27660,7
27661,6
27662,1
27663,0
27664,6
27665,4
27666,7
27667,1
27668,4
27669,4
27670,2
27671,1
27672,9
27673,1
27674,8
27675,1
27676,0
27677,8
27678,2
27679,4
27680,5
27681,9
27682,4
27683,7
27684,0
27685,8
27686,5
27687,2
27688,9
27689,7
27690,8
27691,1
27692,7
27693,3
27694,1
27695,4
27696,2
27697,2
27698,5
27699,8
27700,1
27701,5
27702,2
27703,2
27704,8
27705,1
27706,4
27707,0
27708,5
27709,8
27710,0
27711,6
27712,5
27713,6
27714,6
27715,1
27716,9
27717,1
27718,4
27719,5
27720,5
27721,5
27722,5
27723,9
27724,4
27725,6
27726,0
27727,2
27728,8
27729,5
27730,2
27731,4
27732,1
27733,3
27734,6
27735,8
27736,5
27737,3
27738,7
27739,0
27740,7
27741,1
27742,7
27743,9
27744,1
27745,6
27746,4
27747,8
27748,9
27749,0
27750,8
27751,0
27752,1
27753,8
27754,6
27755,2
27756,0
27757,8
27758,7
27759,8
27760,2
27761,2
27762,3
27763,7
27764,9
27765,1
27766,7
27767,3
27768,2
27769,9
27770,2
27771,6
27772,5
27773,1
27774,6
27775,4
27776,7
27777,6
27778,2
27779,6
27780,6
27781,3
27782,1
27783,0
27784,2
27785,4
27786,3
27787,8
27788,0
27789,4
27790,6
27791,8
27792,7
27793,7
27794,2
27795,7
27796,9
27797,4
27798,8
27799,3
27800,2
27801,3
27802,1
27803,8
27804,6
27805,3
27806,6
27807,4
27808,6
27809,7
27810,8
27811,3
27812,3
27813,2
27814,9
27815,0
27816,6
27817,8
27818,1
27819,8
27820,0
27821,0
27822,1
27823,3
27824,2
27825,9
27826,8
27827,3
27828,6
27829,8
27830,1
27831,7
27832,7
27833,0
27834,3
27835,9
27836,5
27837,0
27838,1
27839,0
27840,6
27841,9
27842,8
27843,2
27844,3
27845,4
27846,1
27847,5
27848,2
27849,6
27850,9
27851,9
27852,7
27853,2
27854,0
27855,5
27856,5
27857,7
27858,4
27859,5
27860,5
27861,5
27862,0
27863,7
27864,5
27865,3
27866,1
27867,9
27868,7
27869,4
27870,5
27871,6
27872,7
27873,8
27874,8
27875,6
27876,2
27877,7
27878,6
27879,5
27880,2
27881,2
27882,1
27883,9
27884,9
27885,4
27886,0
27887,1
27888,4
27889,3
27890,1
27891,3
27892,7
27893,3
27894,3
27895,7
27896,1
27897,5
27898,3
27899,7
27900,5
27901,4
27902,5
27903,8
27904,0
27905,4
27906,1
27907,6
27908,6
27909,3
27910,8
27911,1
27912,1
27913,4
27914,0
27915,7
27916,5
27917,5
27918,2
27919,8
27920,0
27921,8
27922,2
27923,5
27924,3
27925,1
27926,0
27927,0
27928,0
27929,6
27930,6
27931,2
27932,5
27933,3
27934,3
27935,9
27936,4
27937,8
27938,9
27939,4
27940,8
27941,0
27942,0
27943,5
27944,9
27945,8
27946,1
27947,7
27948,7
27949,3
27950,9
27951,4
27952,6
27953,5
27954,1
27955,7
27956,5
27957,5
27958,4
27959,6
27960,7
27961,6
27962,5
27963,7
27964,8
27965,1
27966,8
27967,9
27968,5
27969,1
27970,2
27971,9
27972,6
27973,1
27974,6
27975,2
27976,2
27977,3
27978,8
27979,2
27980,0
27981,2
27982,9
27983,1
27984,5
27985,1
27986,6
27987,5
27988,1
27989,7
27990,6
27991,4
27992,7
27993,0
27994,4
27995,6
27996,5
27997,3
27998,0
27999,1
28000,9
28001,7
28002,0
28003,0
28004,6
28005,4
28006,7
28007,7
28008,3
28009,1
28010,4
28011,8
28012,9
28013,2
28014,8
28015,2
28016,6
28017,5
28018,9
28019,0
28020,2
28021,7
28022,5
28023,5
28024,7
28025,9
28026,5
28027,7
28028,1
28029,5
28030,5
28031,0
28032,0
28033,1
28034,1
28035,0
28036,0
28037,1
28038,1
28039,5
28040,0
28041,2
28042,3
28043,8
28044,2
28045,5
28046,2
28047,7
28048,6
28049,2
28050,0
28051,0
28052,5
28053,5
28054,1
28055,4
28056,3
28057,9
28058,7
28059,5
28060,4
28061,1
28062,9
28063,9
28064,7
28065,2
28066,8
28067,6
28068,6
28069,8
28070,8
28071,4
28072,7
28073,2
28074,9
28075,9
28076,1
28077,9
28078,5
28079,0
28080,1
28081,5
28082,1
28083,6
28084,4
28085,5
28086,5
28087,2
28088,8
28089,9
28090,2
28091,1
28092,0
28093,1
28094,7
28095,3
28096,3
28097,1
28098,6
28099,8
28100,3
28101,2
28102,7
28103,2
28104,3
28105,2
28106,3
28107,5
28108,4
28109,4
28110,3
28111,8
28112,3
28113,8
28114,2
28115,2
28116,0
28117,7
28118,8
28119,5
28120,4
28121,7
28122,7
28123,2
28124,8
28125,4
28126,5
28127,5
28128,5
28129,8
28130,1
28131,3
28132,0
28133,7
28134,9
28135,1
28136,9
28137,0
28138,5
28139,1
28140,8
28141,6
28142,7
28143,6
28144,8
28145,9
28146,3
28147,5
28148,2
28149,5
28150,4
28151,9
28152,9
28153,8
28154,6
28155,5
28156,8
28157,6
28158,3
28159,2
28160,8
28161,6
28162,8
28163,5
28164,2
28165,8
28166,7
28167,7
28168,5
28169,9
28170,8
28171,7
28172,3
28173,7
28174,0
28175,8
28176,0
28177,2
28178,4
28179,5
28180,1
28181,4
28182,5
28183,1
28184,4
28185,3
28186,6
28187,6
28188,4
28189,9
28190,0
28191,9
28192,9
28193,2
28194,2
28195,6
28196,1
28197,0
28198,9
28199,5
28200,2
28201,9
28202,1
28203,3
28204,4
28205,8
28206,6
28207,0
28208,5
28209,3
28210,6
28211,4
28212,3
28213,2
28214,1
28215,8
28216,4
28217,3
28218,9
28219,7
28220,5
28221,6
28222,1
28223,4
28224,8
28225,4
28226,0
28227,0
28228,5
28229,1
28230,0
28231,9
28232,2
28233,0
28234,3
28235,4
28236,5
28237,8
28238,5
28239,6
28240,7
28241,2
28242,1
28243,7
28244,3
28245,7
28246,5
28247,3
28248,4
28249,5
28250,2
28251,7
28252,1
28253,8
28254,7
28255,6
28256,6
28257,8
28258,3
28259,2
28260,8
28261,5
28262,0
28263,2
28264,5
28265,3
28266,4
28267,1
28268,8
28269,8
28270,1
28271,2
28272,4
28273,1
28274,1
28275,5
28276,8
28277,2
28278,2
28279,7
28280,6
28281,1
28282,8
28283,8
28284,4
28285,0
28286,1
28287,0
28288,0
28289,4
28290,1
28291,9
28292,3
28293,4
28294,1
28295,1
28296,0
28297,3
28298,0
28299,3
28300,8
28301,4
28302,3
28303,9
28304,4
28305,7
28306,5
28307,4
28308,2
28309,7
28310,5
28311,8
28312,8
28313,4
28314,3
28315,8
28316,2
28317,1
28318,7
28319,1
28320,1
28321,0
28322,7
28323,2
28324,2
28325,8
28326,0
28327,5
28328,4
28329,8
28330,4
28331,2
28332,1
28333,4
28334,6
28335,4
28336,7
28337,1
28338,0
28339,9
28340,9
28341,5
28342,5
28343,6
28344,1
28345,4
28346,6
28347,7
28348,1
28349,3
28350,6
28351,1
28352,9
28353,1
28354,5
28355,7
28356,6
28357,7
28358,0
28359,9
28360,2
28361,0
28362,7
28363,6
28364,8
28365,4
28366,5
28367,9
28368,6
28369,0
28370,3
28371,9
28372,9
28373,6
28374,4
28375,5
28376,3
28377,0
28378,0
28379,7
28380,7
28381,4
28382,4
28383,4
28384,5
28385,1
28386,7
28387,6
28388,0
28389,9
28390,6
28391,2
28392,8
28393,2
28394,8
28395,1
28396,0
28397,2
28398,4
28399,9
28400,6
28401,7
28402,2
28403,7
28404,8
28405,5
28406,3
28407,5
28408,0
28409,7
28410,8
28411,3
28412,5
28413,1
28414,1
28415,5
28416,1
28417,0
28418,2
28419,9
28420,1
28421,5
28422,8
28423,0
28424,6
28425,2
28426,7
28427,5
28428,2
28429,9
28430,1
28431,6
28432,9
28433,7
28434,5
28435,0
28436,6
28437,0
28438,9
28439,4
28440,5
28441,5
28442,7
28443,7
28444,0
28445,3
28446,8
28447,6
28448,0
28449,7
28450,6
28451,1
28452,9
28453,0
28454,3
28455,6
28456,0
28457,6
28458,8
28459,7
28460,5
28461,0
28462,0
28463,3
28464,5
28465,0
28466,0
28467,6
28468,3
28469,8
28470,8
28471,4
28472,7
28473,4
28474,5
28475,5
28476,8
28477,5
28478,4
28479,1
28480,9
28481,8
28482,0
28483,4
28484,4
28485,7
28486,1
28487,7
28488,2
28489,1
28490,2
28491,9
28492,3
28493,4
28494,1
28495,8
28496,7
28497,3
28498,9
28499,5
28500,7
28501,6
28502,7
28503,6
28504,5
28505,0
28506,7
28507,0
28508,5
28509,9
28510,3
28511,9
28512,2
28513,3
28514,9
28515,6
28516,6
28517,3
28518,3
28519,9
28520,1
28521,7
28522,5
28523,8
28524,7
28525,1
28526,1
28527,4
28528,7
28529,6
28530,5
28531,2
28532,7
28533,9
28534,2
28535,9
28536,5
28537,4
28538,2
28539,6
28540,8
28541,1
28542,8
28543,6
28544,8
28545,5
28546,0
28547,4
28548,9
28549,2
28550,2
28551,1
28552,7
28553,3
28554,5
28555,2
28556,0
28557,8
28558,3
28559,6
28560,0
28561,3
28562,3
28563,9
28564,6
28565,2
28566,8
28567,8
28568,2
28569,9
28570,1
28571,5
28572,7
28573,4
28574,6
28575,0
28576,6
28577,6
28578,8
28579,7
28580,8
28581,8
28582,3
28583,0
28584,0
28585,0
28586,4
28587,5
28588,8
28589,1
28590,0
28591,4
28592,2
28593,3
28594,0
28595,1
28596,1
28597,2
28598,4
28599,7
28600,7
28601,1
28602,8
28603,2
28604,2
28605,4
28606,3
28607,3
28608,8
28609,5
28610,6
28611,2
28612,4
28613,9
28614,3
28615,9
28616,1
28617,7
28618,3
28619,3
28620,8
28621,1
28622,7
28623,5
28624,7
28625,9
28626,2
28627,5
28628,0
28629,8
28630,1
28631,1
28632,4
28633,2
28634,5
28635,8
28636,5
28637,4
28638,9
28639,1
28640,9
28641,3
28642,9
28643,9
28644,3
28645,5
28646,7
28647,9
28648,8
28649,2
28650,9
28651,0
28652,7
28653,0
28654,7
28655,4
28656,2
28657,6
28658,7
28659,1
28660,7
28661,8
28662,2
28663,5
28664,0
28665,1
28666,2
28667,6
28668,8
28669,7
28670,5
28671,4
28672,3
28673,6
28674,7
28675,1
28676,0
28677,2
28678,5
28679,5
28680,3
28681,6
28682,3
28683,3
28684,7
28685,2
28686,7
28687,8
28688,9
28689,1
28690,8
28691,0
28692,5
28693,5
28694,9
28695,8
28696,2
28697,7
28698,3
28699,2
28700,9
28701,1
28702,8
28703,6
28704,0
28705,7
28706,4
28707,5
28708,7
28709,0
28710,2
28711,4
28712,1
28713,5
28714,2
28715,8
28716,3
28717,1
28718,2
28719,9
28720,8
28721,0
28722,5
28723,5
28724,8
28725,3
28726,9
28727,1
28728,0
28729,0
28730,8
28731,7
28732,6
28733,8
28734,7
28735,7
28736,0
28737,9
28738,6
28739,4
28740,8
28741,1
28742,6
28743,3
28744,6
28745,4
28746,0
28747,3
28748,8
28749,7
28750,8
28751,8
28752,0
28753,6
28754,9
28755,1
28756,3
28757,9
28758,5
28759,6
28760,1
28761,0
28762,3
28763,1
28764,6
28765,9
28766,8
28767,2
28768,2
28769,6
28770,2
28771,0
28772,8
28773,5
28774,6
28775,1
28776,3
28777,6
28778,5
28779,9
28780,4
28781,6
28782,0
28783,0
28784,6
28785,7
28786,6
28787,7
28788,3
28789,2
28790,2
28791,5
28792,0
28793,3
28794,6
28795,8
28796,3
28797,0
28798,8
28799,4
28800,2
28801,5
28802,1
28803,8
28804,8
28805,4
28806,3
28807,1
28808,1
28809,1
28810,5
28811,1
28812,2
28813,5
28814,3
28815,9
28816,7
28817,6
28818,3
28819,4
28820,4
28821,3
28822,6
28823,3
28824,4
28825,2
28826,9
28827,2
28828,9
28829,4
28830,0
28831,3
28832,7
28833,2
28834,4
28835,7
28836,5
28837,9
28838,3
28839,8
28840,7
28841,6
28842,2
28843,1
28844,7
28845,7
28846,1
28847,1
28848,6
28849,1
28850,7
28851,5
28852,5
28853,8
28854,1
28855,8
28856,0
28857,3
28858,2
28859,5
28860,2
28861,5
28862,9
28863,0
28864,5
28865,0
28866,0
28867,5
28868,8
28869,1
28870,3
28871,5
28872,2
28873,1
28874,6
28875,8
28876,7
28877,8
28878,2
28879,3
28880,1
28881,5
28882,6
28883,3
28884,3
28885,4
28886,0
28887,8
28888,6
28889,8
28890,5
28891,9
28892,9
28893,8
28894,9
28895,4
28896,7
28897,3
28898,4
28899,1
28900,0
28901,1
28902,4
28903,7
28904,0
28905,8
28906,8
28907,4
28908,0
28909,4
28910,9
28911,6
28912,8
28913,6
28914,4
28915,3
28916,1
28917,6
28918,4
28919,1
28920,2
28921,9
28922,6
28923,1
28924,4
28925,1
28926,7
28927,2
28928,0
28929,9
28930,0
28931,1
28932,6
28933,5
28934,1
28935,2
28936,8
28937,4
28938,2
28939,0
28940,9
28941,3
28942,2
28943,1
28944,7
28945,7
28946,5
28947,3
28948,1
28949,4
28950,9
28951,1
28952,3
28953,4
28954,4
28955,1
28956,1
28957,6
28958,0
28959,8
28960,3
28961,2
28962,9
28963,2
28964,5
28965,9
28966,3
28967,8
28968,2
28969,9
28970,1
28971,3
28972,3
28973,5
28974,1
28975,0
28976,2
28977,1
28978,7
28979,1
28980,1
28981,4
28982,4
28983,8
28984,0
28985,5
28986,7
28987,3
28988,0
28989,1
28990,3
28991,0
28992,4
28993,2
28994,7
28995,2
28996,0
28997,7
28998,1
28999,8
29000,2
29001,5
29002,9
29003,8
29004,1
29005,4
29006,2
29007,7
29008,6
29009,9
29010,6
29011,7
29012,4
29013,5
29014,3
29015,0
29016,4
29017,2
29018,6
29019,7
29020,7
29021,1
29022,1
29023,7
29024,7
29025,8
29026,9
29027,3
29028,7
29029,8
29030,7
29031,0
29032,8
29033,9
29034,5
29035,3
29036,0
29037,4
29038,2
29039,7
29040,4
29041,2
29042,1
29043,2
29044,7
29045,2
29046,5
29047,7
29048,0
29049,2
29050,2
29051,6
29052,0
29053,6
29054,0
29055,3
29056,6
29057,4
29058,0
29059,8
29060,9
29061,6
29062,0
29063,4
29064,6
29065,4
29066,8
29067,6
29068,4
29069,0
29070,7
29071,5
29072,8
29073,6
29074,9
29075,0
29076,4
29077,3
29078,8
29079,4
29080,9
29081,0
29082,9
29083,6
29084,6
29085,8
29086,9
29087,8
29088,2
29089,1
29090,1
29091,9
29092,3
29093,2
29094,3
29095,5
29096,6
29097,8
29098,7
29099,7
29100,2
29101,6
29102,1
29103,7
29104,6
29105,1
29106,7
29107,9
29108,4
29109,2
29110,1
29111,8
29112,4
29113,6
29114,3
29115,6
29116,4
29117,7
29118,4
29119,4
29120,8
29121,4
29122,7
29123,0
29124,7
29125,6
29126,1
29127,1
29128,0
29129,7
29130,7
29131,6
29132,9
29133,1
29134,6
29135,7
29136,5
29137,7
29138,2
29139,4
29140,1
29141,0
29142,7
29143,4
29144,8
29145,5
29146,5
29147,2
29148,1
29149,9
29150,1
29151,9
29152,2
29153,7
29154,0
29155,7
29156,6
29157,3
29158,0
29159,8
29160,7
29161,4
29162,2
29163,4
29164,7
29165,4
29166,6
29167,6
29168,9
29169,6
29170,5
29171,6
29172,3
29173,4
29174,3
29175,8
29176,0
29177,0
29178,1
29179,9
29180,1
29181,9
29182,6
29183,2
29184,4
29185,0
29186,1
29187,5
29188,9
29189,1
29190,5
29191,5
29192,0
29193,9
29194,9
29195,9
29196,4
29197,0
29198,8
29199,3
29200,2
29201,0
29202,6
29203,5
29204,5
29205,7
29206,0
29207,1
29208,7
29209,9
29210,1
29211,3
29212,4
29213,0
29214,3
29215,3
29216,6
29217,0
29218,7
29219,0
29220,0
29221,7
29222,2
29223,3
29224,5
29225,5
29226,9
29227,1
29228,1
29229,8
29230,3
29231,6
29232,8
29233,2
29234,9
29235,0
29236,7
29237,3
29238,4
29239,8
29240,7
29241,3
29242,3
29243,7
29244,6
29245,2
29246,6
29247,1
29248,6
29249,0
29250,2
29251,3
29252,3
29253,3
29254,0
29255,7
29256,5
29257,3
29258,6
29259,3
29260,3
29261,5
29262,7
29263,1
29264,3
29265,4
29266,3
29267,0
29268,1
29269,0
29270,3
29271,8
29272,2
29273,0
29274,0
29275,8
29276,3
29277,7
29278,0
29279,6
29280,0
29281,9
29282,4
29283,5
29284,4
29285,5
29286,5
29287,4
29288,7
29289,7
29290,1
29291,5
29292,2
29293,5
29294,9
29295,1
29296,6
29297,7
29298,0
29299,1
29300,9
29301,4
29302,4
29303,8
29304,1
29305,5
29306,1
29307,1
29308,2
29309,9
29310,6
29311,1
29312,8
29313,2
29314,4
29315,4
29316,7
29317,8
29318,7
29319,7
29320,7
29321,5
29322,8
29323,6
29324,9
29325,5
29326,5
29327,7
29328,1
29329,4
29330,5
29331,8
29332,4
29333,1
29334,0
29335,3
29336,4
29337,3
29338,4
29339,3
29340,6
29341,6
29342,3
29343,0
29344,6
29345,4
29346,4
29347,9
29348,2
29349,5
29350,8
29351,6
29352,4
29353,7
29354,9
29355,5
29356,2
29357,1
29358,7
29359,1
29360,6
29361,8
29362,4
29363,7
29364,7
29365,3
29366,6
29367,2
29368,5
29369,4
29370,0
29371,0
29372,7
29373,3
29374,2
29375,6
29376,4
29377,0
29378,5
29379,5
29380,3
29381,7
29382,9
29383,5
29384,9
29385,8
29386,4
29387,8
29388,7
29389,6
29390,4
29391,0
29392,9
29393,2
29394,4
29395,0
29396,7
29397,4
29398,7
29399,4
29400,8
29401,9
29402,3
29403,4
29404,2
29405,2
29406,9
29407,3
29408,1
29409,3
29410,3
29411,3
29412,8
29413,7
29414,9
29415,8
29416,9
29417,8
29418,2
29419,4
29420,0
29421,3
29422,5
29423,1
29424,5
29425,6
29426,0
29427,2
29428,4
29429,3
29430,0
29431,9
29432,5
29433,3
29434,2
29435,0
29436,0
29437,2
29438,9
29439,3
29440,9
29441,9
29442,0
29443,8
29444,3
29445,8
29446,0
29447,5
29448,8
29449,8
29450,4
29451,5
29452,1
29453,6
29454,2
29455,9
29456,1
29457,9
29458,2
29459,1
29460,3
29461,0
29462,4
29463,7
29464,5
29465,6
29466,7
29467,4
29468,8
29469,7
29470,6
29471,4
29472,6
29473,8
29474,7
29475,8
29476,6
29477,6
29478,8
29479,0
29480,5
29481,7
29482,1
29483,5
29484,7
29485,0
29486,8
29487,5
29488,4
29489,1
29490,9
29491,5
29492,8
29493,6
29494,4
29495,5
29496,0
29497,6
29498,8
29499,0
29500,5
29501,5
29502,3
29503,4
29504,0
29505,5
29506,7
29507,3
29508,5
29509,2
29510,4
29511,8
29512,4
29513,4
29514,5
29515,3
29516,3
29517,1
29518,2
29519,1
29520,6
29521,3
29522,7
29523,4
29524,4
29525,9
29526,3
29527,0
29528,1
29529,1
29530,2
29531,5
29532,8
29533,4
29534,9
29535,9
29536,6
29537,1
29538,6
29539,2
29540,3
29541,9
29542,7
29543,6
29544,2
29545,0
29546,1
29547,5
29548,6
29549,8
29550,7
29551,5
29552,7
29553,4
29554,3
29555,7
29556,8
29557,0
29558,9
29559,8
29560,3
29561,5
29562,0
29563,0
29564,6
29565,8
29566,2
29567,7
29568,8
29569,4
29570,2
29571,7
29572,2
29573,9
29574,2
29575,4
29576,3
29577,2
29578,3
29579,1
29580,7
29581,2
29582,5
29583,1
29584,8
29585,5
29586,9
29587,0
29588,0
29589,2
29590,2
29591,8
29592,8
29593,0
29594,3
29595,3
29596,0
29597,7
29598,9
29599,3
29600,0
29601,0
29602,1
29603,1
29604,0
29605,3
29606,7
29607,8
29608,7
29609,9
29610,8
29611,7
29612,7
29613,7
29614,1
29615,9
29616,1
29617,1
29618,4
29619,7
29620,4
29621,6
29622,2
29623,6
29624,2
29625,1
29626,9
29627,5
29628,9
29629,1
29630,7
29631,4
29632,2
29633,8
29634,3
29635,1
29636,8
29637,5
29638,1
29639,0
29640,1
29641,4
29642,6
29643,8
29644,6
29645,0
29646,2
29647,5
29648,3
29649,0
29650,2
29651,0
29652,5
29653,1
29654,2
29655,4
29656,5
29657,3
29658,0
29659,4
29660,4
29661,6
29662,6
29663,6
29664,4
29665,4
29666,4
29667,6
29668,2
29669,0
29670,3
29671,0
29672,6
29673,1
29674,3
29675,9
29676,6
29677,4
29678,6
29679,1
29680,9
29681,6
29682,5
29683,4
29684,8
29685,1
29686,5
29687,4
29688,4
29689,3
29690,1
29691,8
29692,1
29693,7
29694,8
29695,6
29696,6
29697,9
29698,3
29699,9
29700,3
29701,0
29702,4
29703,7
29704,8
29705,0
29706,6
29707,8
29708,4
29709,1
29710,3
29711,2
29712,1
29713,5
29714,7
29715,0
29716,9
29717,9
29718,1
29719,4
29720,6
29721,5
29722,1
29723,4
29724,9
29725,0
29726,4
29727,2
29728,0
29729,9
29730,1
29731,2
29732,9
29733,1
29734,1
29735,6
29736,3
29737,5
29738,9
29739,4
29740,9
29741,5
29742,6
29743,3
29744,1
29745,1
29746,2
29747,0
29748,0
29749,3
29750,8
29751,1
29752,0
29753,3
29754,6
29755,1
29756,4
29757,9
29758,6
29759,5
29760,5
29761,2
29762,5
29763,2
29764,9
29765,9
29766,3
29767,6
29768,9
29769,1
29770,1
29771,9
29772,1
29773,2
29774,3
29775,3
29776,9
29777,1
29778,0
29779,0
29780,8
29781,8
29782,8
29783,6
29784,4
29785,5
29786,6
29787,3
29788,7
29789,7
29790,6
29791,2
29792,0
29793,3
29794,3
29795,3
29796,8
29797,8
29798,6
29799,7
29800,1
29801,3
29802,6
29803,1
29804,0
29805,7
29806,0
29807,3
29808,4
29809,3
29810,9
29811,4
29812,2
29813,4
29814,2
29815,6
29816,2
29817,7
29818,4
29819,8
29820,4
29821,3
29822,9
29823,6
29824,7
29825,3
29826,5
29827,2
29828,1
29829,2
29830,3
29831,6
29832,5
29833,9
29834,4
29835,6
29836,4
29837,4
29838,8
29839,8
29840,1
29841,7
29842,3
29843,5
29844,8
29845,4
29846,2
29847,0
29848,4
29849,4
29850,2
29851,7
29852,5
29853,7
29854,0
29855,2
29856,1
29857,8
29858,0
29859,7
29860,8
29861,5
29862,6
29863,1
29864,6
29865,5
29866,3
29867,9
29868,9
29869,5
29870,8
29871,9
29872,5
29873,4
29874,0
29875,6
29876,7
29877,2
29878,0
29879,6
29880,8
29881,9
29882,2
29883,1
29884,8
29885,1
29886,2
29887,2
29888,6
29889,1
29890,1
29891,8
29892,8
29893,5
29894,1
29895,6
29896,6
29897,8
29898,1
29899,2
29900,4
29901,7
29902,5
29903,5
29904,1
29905,9
29906,1
29907,8
29908,9
29909,0
29910,4
29911,4
29912,4
29913,0
29914,5
29915,8
29916,2
29917,7
29918,4
29919,8
29920,3
29921,8
29922,2
29923,7
29924,6
29925,7
29926,7
29927,0
29928,4
29929,1
29930,1
29931,1
29932,7
29933,7
29934,1
29935,7
29936,5
29937,6
29938,2
29939,1
29940,2
29941,6
29942,0
29943,3
29944,5
29945,8
29946,9
29947,1
29948,7
29949,2
29950,2
29951,6
29952,9
29953,1
29954,9
29955,5
29956,1
29957,4
29958,3
29959,3
29960,9
29961,1
29962,7
29963,4
29964,4
29965,3
29966,5
29967,1
29968,2
29969,9
29970,0
29971,9
29972,8
29973,6
29974,3
29975,7
29976,4
29977,8
29978,3
29979,0
29980,9
29981,7
29982,1
29983,9
29984,1
29985,5
29986,7
29987,1
29988,8
29989,4
29990,0
29991,4
29992,4
29993,3
29994,4
29995,0
29996,5
29997,3
29998,7
29999,7
30000,1
30001,1
30002,7
30003,6
30004,1
30005,7
30006,6
30007,9
30008,0
30009,2
30010,1
30011,9
30012,9
30013,2
30014,5
30015,7
30016,0
30017,9
30018,4
30019,1
30020,4
30021,1
30022,6
30023,1
30024,9
30025,5
30026,5
30027,0
30028,0
30029,2
30030,6
30031,1
30032,1
30033,8
30034,0
30035,8
30036,4
30037,0
30038,0
30039,3
30040,8
30041,2
30042,2
30043,9
30044,3
30045,7
30046,9
30047,7
30048,2
30049,2
30050,6
30051,0
30052,9
30053,7
30054,8
30055,8
30056,3
30057,1
30058,3
30059,1
30060,0
30061,9
30062,5
30063,0
30064,1
30065,8
30066,7
30067,9
30068,3
30069,1
30070,2
30071,4
30072,5
30073,3
30074,0
30075,3
30076,7
30077,3
30078,8
30079,7
30080,4
30081,8
30082,1
30083,7
30084,5
30085,3
30086,6
30087,3
30088,2
30089,1
30090,1
30091,9
30092,7
30093,4
30094,3
30095,2
30096,4
30097,8
30098,9
30099,2
30100,7
30101,9
30102,4
30103,5
30104,5
30105,0
30106,6
30107,6
30108,6
30109,7
